    4.9800      2.8191    -10.6324      4.9800      0.0000    84   1    8384
    5.0400      2.8191    -10.0142      5.0400      0.0000    85   1    8485
    5.1000      2.8191     -8.0142      5.1000      0.0000    86   1    8586
    5.1600      2.8191     -4.7612      5.1600      0.0000    87   1    8687
    5.2200      2.8191     -0.8828      5.2200      0.0000    88   1    8788
    5.2800      2.8191      2.6548      5.2800      0.0000    89   1    8889
    5.3400      2.8191      4.8574      5.3400      0.0000    90   1    8990
    5.4000      2.8191      5.0527      5.4000      0.0000    91   1    9091
    5.4600      2.8191      3.1450      5.4600      0.0000    92   1    9192
    5.5200      2.8191     -0.3239      5.5200      0.0000    93   1    9293
    5.5800      2.8191     -4.3400      5.5800      0.0000    94   1    9394
    5.6400      2.8191     -7.7532      5.6400      0.0000    95   1    9495
    5.7000      2.8191     -9.6666      5.7000      0.0000    96   1    9596
    5.7600      2.8191     -9.7361      5.7600      0.0000    97   1    9697
    5.8200      2.8191     -8.2710      5.8200      0.0000    98   1    9798
    5.8800      2.8191     -6.0979      5.8800      0.0000    99   1    9899
    5.9400      2.8191     -4.2369      5.9400      0.0000   100   1   10000
    6.0000      2.8191     -3.5118      6.0000      0.0000   101   1   10101

    0.0103      2.7909     -3.3666      0.0000      0.0282     1   2       2
    0.0703      2.7909     -4.5798      0.0600      0.0282     2   2     103
    0.1303      2.7909     -6.7371      0.1200      0.0282     3   2     204
    0.1903      2.7909     -8.9440      0.1800      0.0282     4   2     305
    0.2503      2.7909    -10.2260      0.2400      0.0282     5   2     406
    0.3103      2.7909     -9.9070      0.3000      0.0282     6   2     507
    0.3703      2.7909     -7.8782      0.3600      0.0282     7   2     608
    0.4303      2.7909     -4.6559      0.4200      0.0282     8   2     709
    0.4903      2.7909     -1.2075      0.4800      0.0282     9   2     810
    0.5503      2.7909      1.3907      0.5400      0.0282    10   2     911
    0.6103      2.7909      2.3356      0.6000      0.0282    11   2    1012
    0.6703      2.7909      1.3783      0.6600      0.0282    12   2    1113
    0.7303      2.7909     -1.0992      0.7200      0.0282    13   2    1214
    0.7903      2.7909     -4.2362      0.7800      0.0282    14   2    1315
    0.8503      2.7909     -7.0149      0.8400      0.0282    15   2    1416
    0.9103      2.7909     -8.6260      0.9000      0.0282    16   2    1517
    0.9703      2.7909     -8.7404      0.9600      0.0282    17   2    1618
    1.0303      2.7909     -7.5870      1.0200      0.0282    18   2    1719
    1.0903      2.7909     -5.8106      1.0800      0.0282    19   2    1820
    1.1503      2.7909     -4.1729      1.1400      0.0282    20   2    1921
    1.2103      2.7909     -3.2182      1.2000      0.0282    21   2    2022
    1.2703      2.7909     -3.0403      1.2600      0.0282    22   2    2123
    1.3303      2.7909     -3.2466      1.3200      0.0282    23   2    2224
    1.3903      2.7909     -3.1384      1.3800      0.0282    24   2    2325
    1.4503      2.7909     -2.0379      1.4400      0.0282    25   2    2426
    1.5103      2.7909      0.3679      1.5000      0.0282    26   2    2527
    1.5703      2.7909      3.8081      1.5600      0.0282    27   2    2628
    1.6303      2.7909      7.4318      1.6200      0.0282    28   2    2729
    1.6903      2.7909     10.0517      1.6800      0.0282    29   2    2830
    1.7503      2.7909     10.5496      1.7400      0.0282    30   2    2931
    1.8103      2.7909      8.3009      1.8000      0.0282    31   2    3032
    1.8703      2.7909      3.4604      1.8600      0.0282    32   2    3133
    1.9303      2.7909     -3.0034      1.9200      0.0282    33   2    3234
    1.9903      2.7909     -9.5534      1.9800      0.0282    34   2    3335
    2.0503      2.7909    -14.5339      2.0400      0.0282    35   2    3436
    2.1103      2.7909    -16.6785      2.1000      0.0282    36   2    3537
    2.1703      2.7909    -15.5041      2.1600      0.0282    37   2    3638
    2.2303      2.7909    -11.4563      2.2200      0.0282    38   2    3739
    2.2903      2.7909     -5.7593      2.2800      0.0282    39   2    3840
    2.3503      2.7909     -0.0226      2.3400      0.0282    40   2    3941
    2.4103      2.7909      4.2599      2.4000      0.0282    41   2    4042
    2.4703      2.7909      6.1482      2.4600      0.0282    42   2    4143
    2.5303      2.7909      5.4903      2.5200      0.0282    43   2    4244
    2.5903      2.7909      2.8851      2.5800      0.0282    44   2    4345
    2.6503      2.7909     -0.5959      2.6400      0.0282    45   2    4446
    2.7103      2.7909     -3.8148      2.7000      0.0282    46   2    4547
    2.7703      2.7909     -5.9512      2.7600      0.0282    47   2    4648
    2.8303      2.7909     -6.7296      2.8200      0.0282    48   2    4749
    2.8903      2.7909     -6.4231      2.8800      0.0282    49   2    4850
    2.9503      2.7909     -5.6523      2.9400      0.0282    50   2    4951
    3.0103      2.7909     -5.0729      3.0000      0.0282    51   2    5052
    3.0703      2.7909     -5.0853      3.0600      0.0282    52   2    5153
    3.1303      2.7909     -5.6777      3.1200      0.0282    53   2    5254
    3.1903      2.7909     -6.4624      3.1800      0.0282    54   2    5355
    3.2503      2.7909     -6.8797      3.2400      0.0282    55   2    5456
    3.3103      2.7909     -6.4794      3.3000      0.0282    56   2    5557
    3.3703      2.7909     -5.1598      3.3600      0.0282    57   2    5658
    3.4303      2.7909     -3.2607      3.4200      0.0282    58   2    5759
    3.4903      2.7909     -1.4684      3.4800      0.0282    59   2    5860
    3.5503      2.7909     -0.5652      3.5400      0.0282    60   2    5961
    3.6103      2.7909     -1.1191      3.6000      0.0282    61   2    6062
    3.6703      2.7909     -3.2356      3.6600      0.0282    62   2    6163
    3.7303      2.7909     -6.4730      3.7200      0.0282    63   2    6264
    3.7903      2.7909     -9.9569      3.7800      0.0282    64   2    6365
    3.8503      2.7909    -12.6612      3.8400      0.0282    65   2    6466
    3.9103      2.7909    -13.7514      3.9000      0.0282    66   2    6567
    3.9703      2.7909    -12.8689      3.9600      0.0282    67   2    6668
    4.0303      2.7909    -10.2525      4.0200      0.0282    68   2    6769
    4.0903      2.7909     -6.6556      4.0800      0.0282    69   2    6870
    4.1503      2.7909     -3.0919      4.1400      0.0282    70   2    6971
    4.2103      2.7909     -0.5049      4.2000      0.0282    71   2    7072
    4.2703      2.7909      0.5196      4.2600      0.0282    72   2    7173
    4.3303      2.7909     -0.1019      4.3200      0.0282    73   2    7274
    4.3903      2.7909     -1.9886      4.3800      0.0282    74   2    7375
    4.4503      2.7909     -4.4904      4.4400      0.0282    75   2    7476
    4.5103      2.7909     -6.9505      4.5000      0.0282    76   2    7577
    4.5703      2.7909     -8.9314      4.5600      0.0282    77   2    7678
    4.6303      2.7909    -10.3166      4.6200      0.0282    78   2    7779
    4.6903      2.7909    -11.2593      4.6800      0.0282    79   2    7880
    4.7503      2.7909    -12.0117      4.7400      0.0282    80   2    7981
    4.8103      2.7909    -12.7196      4.8000      0.0282    81   2    8082
    4.8703      2.7909    -13.2817      4.8600      0.0282    82   2    8183
    4.9303      2.7909    -13.3413      4.9200      0.0282    83   2    8284
    4.9903      2.7909    -12.4253      4.9800      0.0282    84   2    8385
    5.0503      2.7909    -10.1748      5.0400      0.0282    85   2    8486
    5.1103      2.7909     -6.5723      5.1000      0.0282    86   2    8587
    5.1703      2.7909     -2.0615      5.1600      0.0282    87   2    8688
    5.2303      2.7909      2.5050      5.2200      0.0282    88   2    8789
    5.2903      2.7909      6.0901      5.2800      0.0282    89   2    8890
    5.3503      2.7909      7.7983      5.3400      0.0282    90   2    8991
    5.4103      2.7909      7.1862      5.4000      0.0282    91   2    9092
    5.4703      2.7909      4.4409      5.4600      0.0282    92   2    9193
    5.5303      2.7909      0.3496      5.5200      0.0282    93   2    9294
    5.5903      2.7909     -3.9381      5.5800      0.0282    94   2    9395
    5.6503      2.7909     -7.2789      5.6400      0.0282    95   2    9496
    5.7103      2.7909     -8.9071      5.7000      0.0282    96   2    9597
    5.7703      2.7909     -8.6752      5.7600      0.0282    97   2    9698
    5.8303      2.7909     -7.0759      5.8200      0.0282    98   2    9799
    5.8903      2.7909     -5.0376      5.8800      0.0282    99   2    9900
    5.9503      2.7909     -3.5663      5.9400      0.0282   100   2   10001
    6.0103      2.7909     -3.3666      6.0000      0.0282   101   2   10102

    0.0205      2.7627     -2.9459      0.0000      0.0564     1   3       3
    0.0805      2.7627     -4.5628      0.0600      0.0564     2   3     104
    0.1405      2.7627     -6.8926      0.1200      0.0564     3   3     205
    0.2005      2.7627     -9.0254      0.1800      0.0564     4   3     306
    0.2605      2.7627    -10.0902      0.2400      0.0564     5   3     407
    0.3205      2.7627     -9.5982      0.3000      0.0564     6   3     508
    0.3805      2.7627     -7.6411      0.3600      0.0564     7   3     609
    0.4405      2.7627     -4.8679      0.4200      0.0564     8   3     710
